917504,0.0263671875,1.015625,0,0,8.36181641,8.85009766,1,14,55
65536,0,0.0668945312,0.0708007812,0.122070312,0.793457031,3.35693359,0,1,0
-4915057,0.00146484375,0.0068359375,0.0268554688,0,0.0610351562,0,143,-75,4
136314935,0,0.00048828125,0,8.48388672,-4.45556641,0.305175781,56,2080,-1
8978432,0.0698242188,-0.0366210938,0.0029296875,3.41796875,126.89209,0,0,137,143
983047,0.0268554688,1.015625,0,0,8.48388672,8.36181641,8,14,55
65536,0,0.0668945312,0.0698242188,0.549316406,0.854492188,3.35693359,0,1,0
-5046129,0.0048828125,0.0068359375,0.02734375,0,0.0610351562,0,141,-71,11
136314936,0,0.00048828125,0,8.60595703,-4.33349609,0.732421875,55,2081,0
9175040,0.0654296875,-0.0390625,0.00634765625,3.35693359,126.953125,0,0,146,140
786446,0.0268554688,1.01513672,0,0,8.91113281,8.54492188,15,12,55
65536,0,0.0654296875,0.0703125,0.9765625,0.732421875,3.35693359,0,1,0
-5504880,0.00830078125,0.00537109375,0.0263671875,0,0.0610351562,0,144,-84,18
136380471,0,0.00048828125,0,8.66699219,-4.8828125,1.15966797,55,2081,0
8781824,0.0693359375,-0.0390625,0.009765625,3.35693359,127.075195,-0.0610351562,0,145,143
786453,0.0268554688,1.01660156,-0.00048828125,0.0610351562,8.23974609,8.60595703,22,12,56
131071,0,0.0659179688,0.0688476562,1.40380859,0.793457031,3.41796875,-1,1,0
-5242736,0.01171875,0.005859375,0.0278320312,-0.0610351562,0.0610351562,0,144,-80,25
136446008,0,0.00048828125,0,8.60595703,-4.57763672,1.58691406,55,2081,0
9371648,0.0668945312,-0.0395507812,0.0131835938,3.35693359,126.953125,-0.0610351562,0,143,137
851996,0.02734375,1.01611328,-0.00048828125,0,8.36181641,8.60595703,29,13,55
131071,0.00048828125,0.0654296875,0.06640625,1.83105469,0.793457031,3.35693359,-1,1,1
-4718456,0.0151367188,0.0068359375,0.02734375,-0.0610351562,0.0610351562,0,141,-73,32
136314935,-0.00048828125,0.00048828125,0.00048828125,8.60595703,-4.45556641,2.01416016,55,2079,0
9306113,0.0703125,-0.0419921875,0.0166015625,3.35693359,127.01416,0,1,131,143
852003,0.02734375,1.01660156,0,0.0610351562,7.99560547,8.72802734,36,13,55
65536,0.00048828125,0.068359375,0.0693359375,2.25830078,0.854492188,3.35693359,-1,1,1
-4980600,0.0185546875,0.0068359375,0.0268554688,0,0.0610351562,0.0610351562,136,-76,39
136314935,-0.00048828125,0.00048828125,0.00048828125,8.42285156,-4.27246094,2.44140625,54,2080,0
9437185,0.0673828125,-0.0341796875,0.0200195312,3.29589844,126.89209,0,0,148,144
917546,0.0268554688,1.015625,0,0.0610351562,8.66699219,8.66699219,43,14,55
65536,0.00048828125,0.0693359375,0.0693359375,2.68554688,0.854492188,3.29589844,0,1,1
-5177201,0.0219726562,0.00634765625,0.0263671875,0,0.0610351562,0,143,-77,46
136314934,0,0.00048828125,0,8.72802734,-4.69970703,2.86865234,54,2080,0
9240576,0.0639648438,-0.0385742188,0.0234375,3.29589844,126.953125,0,1,141,131
917553,0.0263671875,1.01513672,0,0.0610351562,8.23974609,8.36181641,50,14,54
65536,0.00048828125,0.0688476562,0.0659179688,3.11279297,0.854492188,3.29589844,0,0,1
-5308281,0.025390625,0.0068359375,0.0268554688,0,0.0610351562,0,139,-81,53
136314936,0,0.00048828125,0,8.48388672,-4.94384766,3.29589844,55,2079,-1
9437184,0.0712890625,-0.0341796875,0.0268554688,3.35693359,126.89209,-0.0610351562,0,142,146
655416,0.0268554688,1.015625,-0.00048828125,0,8.66699219,8.91113281,57,12,54
131071,0,0.0717773438,0.0698242188,3.54003906,0.793457031,3.35693359,-1,1,0
-4915053,0.0288085938,0.005859375,0.0263671875,-0.0610351562,0.0610351562,0,147,-75,60
136314934,-0.00048828125,0.00048828125,0,8.54492188,-4.63867188,3.72314453,55,2080,-1
9306112,0.068359375,-0.037109375,0.0302734375,3.35693359,126.831055,-0.0610351562,0,140,142
786495,0.0263671875,1.01464844,-0.00048828125,0,8.30078125,8.7890625,64,11,54
65536,0,0.06640625,0.0703125,3.96728516,0.671386719,3.29589844,-1,1,0
-5111664,0.0322265625,0.00634765625,0.0268554688,-0.0610351562,0.0610351562,0,144,-80,67
136314934,0,0.00048828125,0,8.7890625,-4.8828125,4.15039062,54,2080,0
9306112,0.068359375,-0.0341796875,0.0336914062,3.35693359,126.89209,0,0,142,140
917574,0.02734375,1.01513672,0,0.0610351562,8.66699219,8.30078125,71,14,56
65536,0.00048828125,0.0668945312,0.0698242188,4.39453125,0.793457031,3.35693359,0,1,0
-5046129,0.0356445312,0.0068359375,0.0263671875,0,0.0610351562,0,139,-73,74
136314934,-0.00048828125,0.00048828125,0,8.48388672,-4.82177734,4.57763672,54,2081,-1
9371649,0.0678710938,-0.0385742188,0.037109375,3.29589844,127.01416,-0.0610351562,1,140,140
917581,0.0263671875,1.01660156,-0.00048828125,0.0610351562,8.54492188,8.54492188,78,14,54
131071,0.00048828125,0.0688476562,0.0688476562,4.82177734,0.793457031,3.35693359,0,1,0
-4718458,0.0390625,0.00634765625,0.0268554688,-0.0610351562,0.0610351562,0,134,-72,81
136249399,-0.00048828125,0.00048828125,0,8.23974609,-4.69970703,5.00488281,55,2079,0
9502720,0.0688476562,-0.0366210938,0.0405273438,3.35693359,126.89209,0,0,145,141
917588,0.0268554688,1.01611328,0,0,8.05664062,8.30078125,85,15,56
65536,0,0.064453125,0.06640625,5.24902344,0.854492188,3.35693359,0,1,0
-4849522,0.0424804688,0.0068359375,0.0268554688,0,0.0610351562,0,144,-80,88
136577079,0,0.00048828125,0,8.7890625,-4.8828125,5.43212891,55,2084,0
9109504,0.0688476562,-0.0395507812,0.0439453125,3.35693359,127.13623,0,0,139,141
852059,0.0268554688,1.01611328,0,0,8.42285156,8.30078125,92,14,55
65536,0,0.0698242188,0.0727539062,5.67626953,0.854492188,3.29589844,0,1,0
-5177195,0.0458984375,0.0068359375,0.0263671875,0,0.0610351562,0,143,-75,95
136380471,0,0.00048828125,0,8.60595703,-4.94384766,5.859375,56,2081,0
8716288,0.0688476562,-0.0395507812,0.0473632812,3.41796875,127.01416,0,0,141,141
917602,0.02734375,1.015625,0,0,8.60595703,8.60595703,99,14,56
65536,0,0.0717773438,0.0659179688,6.10351562,0.854492188,3.47900391,0,1,0
-5570423,0.0493164062,0.0068359375,0.02734375,-0.0610351562,0.0610351562,0,137,-85,102
136249400,0,0.00048828125,0,8.72802734,-4.33349609,6.28662109,57,2080,-1
8978432,0.0678710938,-0.0375976562,0.05078125,3.41796875,126.953125,0,0,137,139
786537,0.0268554688,1.015625,0,0,8.54492188,8.30078125,106,13,56
65536,0,0.068359375,0.06640625,6.53076172,0.793457031,3.29589844,0,1,1
-5242734,0.052734375,0.00634765625,0.0263671875,0,0.0610351562,0.0610351562,137,-73,109
136446007,0,0.00048828125,0.00048828125,8.36181641,-4.45556641,6.71386719,55,2081,-1
9175041,0.068359375,-0.0361328125,0.0541992188,3.29589844,126.953125,0,1,145,145
917616,0.0268554688,1.01611328,-0.00048828125,0,8.85009766,8.85009766,113,14,54
131071,0,0.0712890625,0.0712890625,6.95800781,0.915527344,3.35693359,-1,1,0
-4849518,0.0561523438,0.00732421875,0.0258789062,-0.0610351562,0.0610351562,0,140,-78,116
136446006,-0.00048828125,0.00048828125,0,8.36181641,-4.69970703,7.14111328,55,2083,-1
8716288,0.0668945312,-0.0375976562,0.0576171875,3.29589844,127.075195,-0.0610351562,1,139,137
917623,0.0263671875,1.015625,-0.00048828125,0.0610351562,8.42285156,8.42285156,120,14,54
131071,0.00048828125,0.0673828125,0.0673828125,7.38525391,0.854492188,3.29589844,-1,1,0
-5308281,0.0595703125,0.0068359375,0.0263671875,-0.0610351562,0.0610351562,0,135,-81,123
136314934,-0.00048828125,0.00048828125,0.00048828125,8.42285156,-4.76074219,7.56835938,55,2079,-1
9043969,0.06640625,-0.037109375,0.0610351562,3.35693359,127.01416,-0.0610351562,0,138,136
852094,0.0268554688,1.01611328,-0.00048828125,0,8.60595703,8.48388672,127,12,55
65535,0,0.0688476562,0.0678710938,7.8125,0.732421875,3.35693359,-1,1,1
-5177203,0.0629882812,0.005859375,0.0268554688,-0.0610351562,0.0610351562,0.0610351562,139,-69,130
136183863,-0.00048828125,0.00048828125,0,8.48388672,-4.21142578,7.99560547,56,2079,0
8912896,0.06640625,-0.037109375,0.064453125,3.35693359,126.89209,0,0,143,143
852101,0.0268554688,1.01513672,0,0,8.72802734,8.72802734,134,13,55
65536,0.00048828125,0.06640625,0.068359375,8.23974609,0.854492188,3.35693359,-1,1,1
-4718452,0.06640625,0.0068359375,0.02734375,0,0.0610351562,0,146,-80,137
136314935,0,0.00048828125,0,8.60595703,-4.57763672,8.42285156,55,2080,0
9240576,0.0688476562,-0.0366210938,0.0678710938,3.35693359,126.953125,0,1,140,136
983180,0.02734375,1.01513672,0,0,8.54492188,7.93457031,141,15,56
65536,0,0.068359375,0.0634765625,8.66699219,0.854492188,3.41796875,0,1,0
-5111668,0.0698242188,0.0068359375,0.02734375,0,0.0610351562,0,140,-78,144
136380472,0,0.00048828125,0,8.66699219,-4.39453125,8.85009766,56,2081,0
8585216,0.0698242188,-0.0385742188,0.0712890625,3.41796875,127.01416,0,0,131,143
852115,0.02734375,1.01611328,0,0,7.93457031,8.54492188,148,14,56
65536,0,0.0693359375,0.0634765625,9.09423828,0.793457031,3.41796875,0,1,0
-5111678,0.0732421875,0.00634765625,0.02734375,0,0.0610351562,0,132,-80,151
136380472,0,0.0009765625,0,8.05664062,-4.8828125,9.27734375,56,2079,0
9699328,0.0654296875,-0.0380859375,0.0747070312,3.41796875,126.89209,0,0,141,141
852122,0.02734375,1.01464844,0,0,8.60595703,8.60595703,155,13,54
131071,0,0.0678710938,0.0708007812,9.52148438,0.854492188,3.29589844,-1,1,0
-5635958,0.0766601562,0.00634765625,0.0268554688,-0.0610351562,0.0610351562,0,138,-86,158
136183863,-0.00048828125,0.00048828125,0,8.36181641,-4.57763672,9.70458984,55,2080,-1
9371649,0.0668945312,-0.0366210938,0.078125,3.35693359,126.831055,-0.0610351562,1,136,136
917665,0.0268554688,1.01367188,-0.00048828125,0,8.36181641,8.36181641,162,13,55
131071,0,0.0668945312,0.0668945312,9.94873047,0.793457031,3.35693359,0,1,1
-5242746,0.080078125,0.00634765625,0.0268554688,0,0.0610351562,0.0610351562,134,-80,165
136249399,0,0.00048828125,0.00048828125,8.36181641,-4.57763672,10.1318359,55,2079,0
8978432,0.0678710938,-0.0405273438,0.0815429688,3.41796875,127.01416,0,1,137,139
852136,0.0268554688,1.015625,-0.00048828125,0,8.60595703,8.48388672,169,13,55
131071,0.00048828125,0.0678710938,0.0698242188,10.3759766,0.854492188,3.41796875,-1,1,1
-4783985,0.0834960938,0.0068359375,0.02734375,-0.0610351562,0.0610351562,0.0610351562,134,-78,172
136314935,-0.00048828125,0.00048828125,0.00048828125,8.17871094,-4.76074219,10.559082,54,2079,-1
8978433,0.0659179688,-0.0366210938,0.0849609375,3.35693359,126.89209,0,1,136,138
852143,0.0268554688,1.01513672,-0.00048828125,0.0610351562,8.30078125,8.42285156,176,13,56
65536,0.00048828125,0.0712890625,0.0673828125,10.8032227,0.793457031,3.35693359,-1,1,1
-5046137,0.0869140625,0.00634765625,0.0268554688,-0.0610351562,0.0610351562,0.0610351562,135,-77,179
136446006,0,0.00048828125,0.00048828125,8.05664062,-4.8828125,10.9863281,55,2082,0
9830401,0.064453125,-0.0390625,0.0883789062,3.41796875,127.197266,0,1,143,135
917686,0.0268554688,1.01757812,0,0.0610351562,8.60595703,8.48388672,183,14,54
65536,0.00048828125,0.0688476562,0.0678710938,11.2304688,0.854492188,3.35693359,0,1,1
-4849522,0.0903320312,0.00634765625,0.0263671875,-0.0610351562,0.0610351562,0.0610351562,142,-70,186
136314934,-0.00048828125,0.00048828125,0.00048828125,8.66699219,-4.27246094,11.4135742,54,2080,-1
9568257,0.0673828125,-0.037109375,0.091796875,3.29589844,126.953125,-0.0610351562,1,146,138
786621,0.0263671875,1.015625,-0.00048828125,0,8.54492188,8.54492188,190,12,55
65535,0,0.0649414062,0.0678710938,11.6577148,0.732421875,3.29589844,-1,0,1
-4783989,0.09375,0.005859375,0.0263671875,-0.0610351562,0,0,139,-77,193
136249398,0,0,0,8.42285156,-4.63867188,11.8408203,54,2079,0
9568256,0.0673828125,-0.037109375,0.0952148438,3.29589844,126.953125,0,0,135,137
852164,0.0263671875,1.01416016,0,0,8.23974609,8.36181641,197,14,54
65536,0,0.064453125,0.068359375,12.0849609,0.793457031,3.41796875,-1,0,0
-5177207,0.0971679688,0.0068359375,0.0268554688,-0.0610351562,0,0,137,-79,200
136118327,-0.00048828125,0.00048828125,0,8.91113281,-4.51660156,12.2680664,55,2076,-1
9306112,0.0712890625,-0.0361328125,0.0986328125,3.35693359,126.953125,-0.0610351562,0,142,136
917707,0.0268554688,1.015625,-0.00048828125,0,8.05664062,8.30078125,204,14,55
131071,0,0.064453125,0.06640625,12.512207,0.915527344,3.35693359,-1,1,0
-4915063,0.100585938,0.0068359375,0.0268554688,-0.0610351562,0.0610351562,0,133,-83,207
136183863,-0.00048828125,0.00048828125,0,8.11767578,-5.06591797,12.6953125,55,2079,-1
9109504,0.0708007812,-0.0405273438,0.102050781,3.35693359,126.831055,0,0,139,145
917714,0.02734375,1.01416016,0,0.0610351562,8.48388672,8.48388672,211,15,55
65536,0,0.072265625,0.0703125,12.9394531,0.915527344,3.35693359,0,1,0
-4718448,0.104003906,0.00732421875,0.0268554688,0,0.0610351562,0,138,-74,214
136314935,0,0.00048828125,0,8.48388672,-4.82177734,13.1225586,54,2080,0
9371648,0.0678710938,-0.0385742188,0.10546875,3.29589844,127.01416,-0.0610351562,0,146,144
917721,0.0263671875,1.015625,-0.00048828125,0,8.91113281,8.7890625,218,14,55
131071,0.00048828125,0.068359375,0.0693359375,13.3666992,0.854492188,3.29589844,-1,2,1
-4587388,0.107421875,0.0068359375,0.0263671875,-0.0610351562,0.122070312,0,132,-70,221
136446007,0,0.0009765625,0,8.30078125,-4.63867188,13.5498047,56,2083,0
9437184,0.06640625,-0.03515625,0.108886719,3.47900391,127.13623,0,0,144,136
917728,0.02734375,1.01660156,0,0.0610351562,8.42285156,8.42285156,225,14,56
131071,0,0.0673828125,0.0673828125,13.7939453,0.854492188,3.41796875,-1,1,0
-5439345,0.110839844,0.0068359375,0.0268554688,-0.0610351562,0.122070312,0,140,-80,228
136183863,-0.00048828125,0,0,8.54492188,-4.8828125,13.9770508,56,2080,-1
8978433,0.0649414062,-0.0375976562,0.112304688,3.41796875,126.953125,-0.0610351562,0,139,143
852199,0.02734375,1.015625,-0.00048828125,0,8.48388672,8.72802734,232,13,56
65535,0,0.0659179688,0.0678710938,14.2211914,0.793457031,3.47900391,-1,0,0
-5046133,0.114257812,0.0068359375,0.02734375,-0.0610351562,0,0,138,-82,235
136380471,-0.00048828125,0,0,8.60595703,-4.69970703,14.4042969,55,2082,-1
9240576,0.0688476562,-0.0375976562,0.115722656,3.35693359,126.953125,-0.0610351562,0,140,136
983278,0.0268554688,1.015625,-0.00048828125,0,8.54492188,8.30078125,239,14,56
65535,0,0.0688476562,0.0698242188,14.6484375,0.854492188,3.29589844,-1,1,0
-4980600,0.117675781,0.0068359375,0.0268554688,-0.0610351562,0,0,136,-76,242
136249399,-0.00048828125,0,0,8.23974609,-5.18798828,14.831543,55,2080,-1
9043968,0.0654296875,-0.037109375,0.119140625,3.35693359,127.01416,-0.0610351562,0,138,134
983285,0.0263671875,1.015625,0,0,8.42285156,8.05664062,246,14,55
65535,0,0.0673828125,0.064453125,15.0756836,0.854492188,3.35693359,-1,0,0
-5242740,0.12109375,0.0068359375,0.02734375,0,0,0.0610351562,133,-79,249
136446008,-0.00048828125,0,0.00048828125,8.11767578,-4.82177734,15.2587891,57,2081,-1
9371649,0.0678710938,-0.0366210938,0.122558594,3.41796875,127.075195,-0.0610351562,1,138,144
917756,0.02734375,1.01611328,-0.00048828125,0.0610351562,8.42285156,8.7890625,253,14,56
131071,0,0.0625,0.064453125,15.5029297,0.793457031,3.41796875,0,1,1
-4718460,0.124511719,0.0068359375,0.02734375,0,0.0610351562,0,133,-83,256
136380472,0,0.00048828125,0,8.54492188,-4.76074219,15.6860352,57,2082,0
9568256,0.068359375,-0.0380859375,0.125976562,3.41796875,126.953125,0,0,142,140
852227,0.02734375,1.015625,-0.00048828125,0,7.93457031,8.7890625,260,13,56
65536,0,0.0634765625,0.0703125,15.9301758,0.854492188,3.41796875,-1,1,0
-4456310,0.127929688,0.00634765625,0.02734375,-0.0610351562,0.0610351562,0,138,-68,263
136314937,-0.00048828125,0.00048828125,0,8.48388672,-5.06591797,16.1132812,56,2080,-1
9764864,0.0698242188,-0.0395507812,0.129394531,3.41796875,126.89209,-0.0610351562,0,149,143
917770,0.0268554688,1.015625,-0.00048828125,0,8.54492188,8.42285156,267,13,55
131071,0,0.068359375,0.0673828125,16.3574219,0.793457031,3.41796875,-1,1,0
-4980592,0.131347656,0.005859375,0.02734375,-0.0610351562,0.0610351562,0,143,-81,270
136314936,-0.00048828125,0.00048828125,0,8.72802734,-4.94384766,16.5405273,55,2081,-1
9109505,0.0678710938,-0.0356445312,0.1328125,3.29589844,126.89209,-0.0610351562,0,140,138
852241,0.0268554688,1.01513672,-0.00048828125,0,8.54492188,8.42285156,274,13,55
131071,0,0.0703125,0.068359375,16.784668,0.793457031,3.35693359,-1,1,0
-5635956,0.134765625,0.0068359375,0.0268554688,0,0.0610351562,0,133,-81,277
136314935,0,0.00048828125,0,8.60595703,-4.82177734,16.9677734,55,2081,0
9109504,0.0688476562,-0.0385742188,0.136230469,3.35693359,127.075195,0,0,137,141
917784,0.02734375,1.01611328,-0.00048828125,0,8.72802734,8.11767578,281,14,55
65536,0,0.0698242188,0.0649414062,17.2119141,0.793457031,3.29589844,0,1,0
-5046127,0.138183594,0.00634765625,0.0268554688,0,0.0610351562,0,145,-77,284
136052792,0,0.00048828125,0,8.7890625,-4.27246094,17.3950195,55,2078,0
8585216,0.0727539062,-0.0366210938,0.139648438,3.35693359,126.89209,0,0,131,149
786719,0.0268554688,1.015625,0,0,8.48388672,8.36181641,288,12,54
65536,0,0.068359375,0.068359375,17.6391602,0.732421875,3.35693359,0,1,0
-5504884,0.141601562,0.005859375,0.0268554688,0,0.0610351562,0,141,-71,291
136446007,-0.00048828125,0.00048828125,0,8.60595703,-4.33349609,17.8222656,55,2081,-1
9306112,0.064453125,-0.0380859375,0.143066406,3.35693359,126.953125,-0.0610351562,0,140,144
917798,0.0268554688,1.01513672,0,0,8.54492188,8.7890625,295,14,55
65536,0,0.0688476562,0.0708007812,18.0664062,0.854492188,3.35693359,0,1,0
-5308277,0.145019531,0.00634765625,0.0263671875,0,0.0610351562,0,139,-81,298
136314935,0,0.00048828125,0,8.85009766,-4.45556641,18.2495117,55,2080,0
9502720,0.0708007812,-0.0356445312,0.146484375,3.35693359,126.89209,0,1,143,141
852269,0.0263671875,1.01513672,-0.00048828125,0.0610351562,8.7890625,9.03320312,302,13,54
65536,0,0.0703125,0.072265625,18.4936523,0.793457031,3.35693359,0,1,0
-4718458,0.1484375,0.00634765625,0.0268554688,0,0.0610351562,0,134,-72,305
136380470,-0.00048828125,0,0,8.36181641,-4.21142578,18.6767578,54,2081,-1
9306112,0.0703125,-0.0400390625,0.149902344,3.29589844,127.01416,-0.0610351562,0,142,144
852276,0.0263671875,1.01611328,-0.00048828125,0,8.60595703,8.36181641,309,13,53
131071,0.00048828125,0.0708007812,0.0678710938,18.9208984,0.793457031,3.23486328,-1,1,0
-5046133,0.151855469,0.0068359375,0.0263671875,-0.0610351562,0.0610351562,0,143,-85,312
136249398,-0.00048828125,0.00048828125,0,8.72802734,-5.18798828,19.1040039,54,2079,-1
9568256,0.068359375,-0.0390625,0.153320312,3.29589844,126.89209,-0.0610351562,0,143,135
852283,0.0263671875,1.01513672,0,0,8.72802734,8.23974609,316,11,54
65536,0,0.0668945312,0.0688476562,19.3481445,0.793457031,3.35693359,0,1,0
-5111672,0.155273438,0.00634765625,0.0268554688,0,0.0610351562,0,136,-78,319
136380470,0,0.00048828125,0,8.42285156,-4.76074219,19.53125,54,2081,0
